doc_id,paper_key,title,doi,year,venue,citation_missing,citation_count,log1p_citations,title_word_count,edge_author_ids,profile_owner_ids,lab_link_ids,lab_author_names,lab_author_roles,topic_count,profile_link_count,lab_link_count,topics,title_bin,text_surprise_score,representation_contrast_proxy,role_aware_reward,reward_quadrant,author_composition
doc-10.48550/arxiv.2105.03465,doi:10.48550/arxiv.2105.03465,Front speed and pattern selection of a propagating chemical front in an active fluid,10.48550/arxiv.2105.03465,2021,HAL (Le Centre pour la Communication Scientifique Directe),False,0,0.0,14,cay-del-junco,cay-del-junco,cay-del-junco,Cay del Junco,Alumni,5,1,1,Advanced Thermodynamics and Statistical Mechanics; Circadian rhythm and melatonin; History and advancements in chemistry; Micro and Nano Robotics; Various Chemistry Research Topics,11-14 words,0.5640000000000001,0.2833333333333333,0.2825,False Positive,No KLab core author
doc-10.1111/gean.12311,doi:10.1111/gean.12311,"GeoDa, From the Desktop to an Ecosystem for Exploring Spatial Data",10.1111/gean.12311,2021,Geographical Analysis,False,77,4.356708826689592,11,ningzi-li; julia-koschinsky,julia-koschinsky,ningzi-li; julia-koschinsky,Ningzi Li; Julia Koschinsky,Postdoctoral Scholar; Incoming Staff,8,1,2,"Financial Literacy, Pension, Retirement Analysis; Health disparities and outcomes; Housing Market and Economics; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Spatial and Panel Data Analysis; Urban Transport and Accessibility; Urban, Neighborhood, and Segregation Studies",11-14 words,0.3733333333333333,0.4583333333333333,0.44999999999999996,Routine,No KLab core author
doc-https://doi.org/10.1111/1462-2920.15520,doi:https://doi.org/10.1111/1462-2920.15520,How do soil microbes exert impact on soil respiration and its temperature sensitivity?,https://doi.org/10.1111/1462-2920.15520,2021,Environmental Microbiology,False,28,3.367295829986474,13,di-tong; ningzi-li,di-tong,di-tong; ningzi-li,Di Tong; Ningzi Li,PhD Student; Postdoctoral Scholar,8,1,2,"Bacteriophages and microbial interactions; Entrepreneurship Studies and Influences; Financial Literacy, Pension, Retirement Analysis; Intergenerational Family Dynamics and Caregiving; Microbial Community Ecology and Physiology; Microfinance and Financial Inclusion; Plant Virus Research Studies; Soil Carbon and Nitrogen Dynamics",11-14 words,0.536,0.4583333333333333,0.44999999999999996,False Positive,Solo PhD student
doc-https://doi.org/10.3390/rs13040660,doi:https://doi.org/10.3390/rs13040660,Improved YOLOv3 Based on Attention Mechanism for Fast and Accurate Ship Detection in Optical Remote Sensing Images,https://doi.org/10.3390/rs13040660,2021,Remote Sensing,False,105,4.663439094112067,17,chen-lin; wenxuan--shi,wenxuan--shi,chen-lin; wenxuan--shi,Chen Lin; Wenxuan  Shi,PhD Student; PhD Student,10,1,2,Advanced Image Fusion Techniques; Advanced Image and Video Retrieval Techniques; Advanced Neural Network Applications; Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Fluid Dynamics Simulations and Interactions; Hydraulic and Pneumatic Systems; Image Enhancement Techniques; Image and Signal Denoising Methods; Personality Disorders and Psychopathology,15-19 words,0.744,0.4708333333333333,0.39499999999999996,False Positive,Other KLab author config
doc-10.1021/acs.jpcb.1c05915,doi:10.1021/acs.jpcb.1c05915,Mechanism for the Generation of Robust Circadian Oscillations through Ultransensitivity and Differential Binding Affinity,10.1021/acs.jpcb.1c05915,2021,The Journal of Physical Chemistry B,False,0,0.0,14,cay-del-junco,cay-del-junco,cay-del-junco,Cay del Junco,Alumni,5,1,1,Advanced Thermodynamics and Statistical Mechanics; Circadian rhythm and melatonin; History and advancements in chemistry; Micro and Nano Robotics; Various Chemistry Research Topics,11-14 words,0.5640000000000001,0.2833333333333333,0.2825,False Positive,No KLab core author
doc-https://doi.org/10.1016/j.ogla.2021.07.011,doi:https://doi.org/10.1016/j.ogla.2021.07.011,Multicenter Comparison of the Toronto Portable Perimeter with the Humphrey Field Analyzer,https://doi.org/10.1016/j.ogla.2021.07.011,2021,Ophthalmology Glaucoma,False,19,2.995732273553991,12,austin-kozlowski; bill-shi; ningzi-li,bill-shi,austin-kozlowski; bill-shi; ningzi-li,Austin Kozlowski; Bill Shi; Ningzi Li,Assistant Director; Affiliate Researcher; Postdoctoral Scholar,13,1,3,"Cannabis and Cannabinoid Research; Computational and Text Analysis Methods; Electoral Systems and Political Participation; Ethics and Social Impacts of AI; Financial Literacy, Pension, Retirement Analysis; Glaucoma and retinal disorders; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Ophthalmology and Visual Impairment Studies; Retinal Diseases and Treatments; Retinal Imaging and Analysis; Social Media and Politics",11-14 words,0.42,0.6708333333333333,0.64,Hidden Gem,No KLab core author
doc-https://doi.org/10.1016/j.agee.2021.107579,doi:https://doi.org/10.1016/j.agee.2021.107579,New insight into soil carbon fixation rate: The intensive co-occurrence network of autotrophic bacteria increases the carbon fixation rate in depositional sites,https://doi.org/10.1016/j.agee.2021.107579,2021,Agriculture Ecosystems & Environment,False,34,3.5553480614894135,22,ningzi-li; di-tong,di-tong,ningzi-li; di-tong,Ningzi Li; Di Tong,Postdoctoral Scholar; PhD Student,8,1,2,"Bacteriophages and microbial interactions; Entrepreneurship Studies and Influences; Financial Literacy, Pension, Retirement Analysis; Intergenerational Family Dynamics and Caregiving; Microbial Community Ecology and Physiology; Microfinance and Financial Inclusion; Plant Virus Research Studies; Soil Carbon and Nitrogen Dynamics",>= 20 words,0.9039999999999999,0.4583333333333333,0.44999999999999996,False Positive,Solo PhD student
doc-10.3390/rs13152865,doi:10.3390/rs13152865,Remotely Sensed Ecological Protection Redline and Security Pattern Construction: A Comparative Analysis of Pingtan (China) and Durban (South Africa),10.3390/rs13152865,2021,Remote Sensing,False,37,3.6375861597263857,19,qixin-lin; ningzi-li; rui-wang,qixin-lin,qixin-lin; ningzi-li; rui-wang,Qixin Lin; Ningzi Li; Rui Wang,Masters Student; Postdoctoral Scholar; PhD Student,13,1,3,"Economic Zones and Regional Development; Financial Literacy, Pension, Retirement Analysis; Heme Oxygenase-1 and Carbon Monoxide; Intergenerational Family Dynamics and Caregiving; Ion channel regulation and function; Land Use and Ecosystem Services; Microfinance and Financial Inclusion; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Remote Sensing in Agriculture; Soil and Land Suitability Analysis; Sulfur Compounds in Biology",15-19 words,0.9279999999999999,0.6708333333333333,0.64,Aligned Surprise,Solo PhD student
doc-https://doi.org/10.1039/d1cs00374g,doi:https://doi.org/10.1039/d1cs00374g,Stimuli-responsive polydopamine-based smart materials,https://doi.org/10.1039/d1cs00374g,2021,Chemical Society Reviews,False,493,6.202535517187923,4,xiaodi-yang; hongbo-fang; zhao-wang,zhao-wang,xiaodi-yang; hongbo-fang; zhao-wang,Xiaodi Yang; Hongbo Fang; Zhao Wang,Masters Student; Postdoctoral Scholar; Affiliate Faculty,9,1,3,Advanced Polymer Synthesis and Characterization; Advanced biosensing and bioanalysis techniques; Conducting polymers and applications; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Organic Electronics and Photovoltaics; Polymer Surface Interaction Studies; Silicone and Siloxane Chemistry; biodegradable polymer synthesis and properties,<= 6 words,0.0,0.5583333333333333,0.5725,Hidden Gem,Solo faculty
doc-the-evolution-of-technological-knowledge-across-sp-58d5c0c0,title:the evolution of technological knowledge across space and time,The Evolution of Technological Knowledge Across Space and Time,,2021,eScholarship (California Digital Library),False,0,0.0,9,christopher-wolfram; chris-esposito,chris-esposito,christopher-wolfram; chris-esposito,Christopher Wolfram; Chris Esposito,PhD Student; Postdoctoral Scholar,10,1,2,3D Printing in Biomedical Research; Coronary Interventions and Diagnostics; Innovation Diffusion and Forecasting; Innovation and Knowledge Management; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfluidic and Bio-sensing Technologies; Regional Economics and Spatial Analysis; Spatial and Panel Data Analysis; Urbanization and City Planning,7-10 words,0.264,0.5333333333333333,0.495,Hidden Gem,Solo PhD student
doc-the-geography-of-breakthrough-innovation-in-the-un-a842b6d8,title:the geography of breakthrough innovation in the united states over the 20th century,The Geography of Breakthrough Innovation in the United States over the 20th Century,,2021,Papers in Evolutionary Economic Geography (PEEG),False,4,1.6094379124341003,13,christopher-wolfram; chris-esposito,chris-esposito,christopher-wolfram; chris-esposito,Christopher Wolfram; Chris Esposito,PhD Student; Postdoctoral Scholar,10,1,2,3D Printing in Biomedical Research; Coronary Interventions and Diagnostics; Innovation Diffusion and Forecasting; Innovation and Knowledge Management; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfluidic and Bio-sensing Technologies; Regional Economics and Spatial Analysis; Spatial and Panel Data Analysis; Urbanization and City Planning,11-14 words,0.48,0.5333333333333333,0.495,Aligned Surprise,Solo PhD student
doc-10.1017/9781108907620.018,doi:10.1017/9781108907620.018,The High-Tech Sector,10.1017/9781108907620.018,2021,Cambridge University Press eBooks,False,2,1.0986122886681098,3,nadav-kunievsky,nadav-kunievsky,nadav-kunievsky,Nadav Kunievsky,Postdoctoral Scholar,5,1,1,"Economic Growth and Development; Energy, Environment, Economic Growth; Health disparities and outcomes; Intellectual Property and Patents; School Choice and Performance",<= 6 words,0.0,0.2833333333333333,0.2825,Routine,No KLab core author
doc-https://doi.org/10.1038/s41467-021-26905-5,doi:https://doi.org/10.1038/s41467-021-26905-5,The reduction of race and gender bias in clinical treatment recommendations using clinician peer networks in an experimental setting,https://doi.org/10.1038/s41467-021-26905-5,2021,Nature Communications,False,42,3.7612001156935624,19,douglas-guilbeault; doug-guilbeault,doug-guilbeault,douglas-guilbeault; doug-guilbeault,Douglas Guilbeault; Doug Guilbeault,Affiliate Faculty; Affiliate Faculty,5,1,2,"Categorization, perception, and language; Color perception and design; Language, Metaphor, and Cognition; Misinformation and Its Impacts; Opinion Dynamics and Social Influence",15-19 words,0.864,0.48333333333333334,0.40249999999999997,False Positive,Faculty + Faculty
doc-https://doi.org/10.1016/s2542-5196(20)30301-6,doi:https://doi.org/10.1016/s2542-5196(20)30301-6,The relationship between cultural tightness–looseness and COVID-19 cases and deaths: a global analysis,https://doi.org/10.1016/s2542-5196(20)30301-6,2021,The Lancet Planetary Health,False,520,6.255750041753367,14,joshua-jackson; rui-pan,joshua-jackson,joshua-jackson; rui-pan,Joshua Jackson; Rui Pan,Affiliate Faculty; PhD Student,10,1,2,"Advanced Sensor and Energy Harvesting Materials; Cultural Differences and Values; Electrowetting and Microfluidic Technologies; Evolutionary Game Theory and Cooperation; Innovative Microfluidic and Catalytic Techniques Innovation; Microfluidic and Bio-sensing Technologies; Microfluidic and Capillary Electrophoresis Applications; Psychology of Moral and Emotional Judgment; Religion, Spirituality, and Psychology; Social and Intergroup Psychology",11-14 words,0.628,0.5333333333333333,0.495,Aligned Surprise,Mixed (faculty + PhD)
doc-https://doi.org/10.1111/exd.14395,doi:https://doi.org/10.1111/exd.14395,Topical cannabis‐based medicines – A novel adjuvant treatment for venous leg ulcers: An open‐label trial,https://doi.org/10.1111/exd.14395,2021,Experimental Dermatology,False,25,3.258096538021482,16,bill-shi,bill-shi,bill-shi,Bill Shi,Affiliate Researcher,5,1,1,Cannabis and Cannabinoid Research; Glaucoma and retinal disorders; Ophthalmology and Visual Impairment Studies; Retinal Diseases and Treatments; Retinal Imaging and Analysis,15-19 words,0.724,0.2833333333333333,0.2825,False Positive,No KLab core author
doc-https://doi.org/10.1038/s41467-021-24704-6,doi:https://doi.org/10.1038/s41467-021-24704-6,Topological measures for identifying and predicting the spread of complex contagions,https://doi.org/10.1038/s41467-021-24704-6,2021,Nature Communications,False,115,4.7535901911063645,11,douglas-guilbeault; doug-guilbeault,doug-guilbeault,douglas-guilbeault; doug-guilbeault,Douglas Guilbeault; Doug Guilbeault,Affiliate Faculty; Affiliate Faculty,5,1,2,"Categorization, perception, and language; Color perception and design; Language, Metaphor, and Cognition; Misinformation and Its Impacts; Opinion Dynamics and Social Influence",11-14 words,0.384,0.48333333333333334,0.40249999999999997,Routine,Faculty + Faculty
doc-https://doi.org/10.2147/jpr.s242807,doi:https://doi.org/10.2147/jpr.s242807,&lt;p&gt;Hyperconnectivity and High Temporal Variability of the Primary Somatosensory Cortex in Low-Back-Related Leg Pain: An fMRI Study of Static and Dynamic Functional Connectivity&lt;/p&gt;,https://doi.org/10.2147/jpr.s242807,2020,Journal of Pain Research,False,25,3.258096538021482,30,zhao-wang; muhua-huang,muhua-huang,zhao-wang; muhua-huang,Zhao Wang; Muhua Huang,Affiliate Faculty; Masters Student,10,1,2,Advanced Neuroimaging Techniques and Applications; Advanced Polymer Synthesis and Characterization; Advanced biosensing and bioanalysis techniques; Functional Brain Connectivity Studies; Multiple Sclerosis Research Studies; Neural dynamics and brain function; Photoreceptor and optogenetics research; Polymer Surface Interaction Studies; Silicone and Siloxane Chemistry; biodegradable polymer synthesis and properties,>= 20 words,0.9279999999999999,0.5333333333333333,0.495,Aligned Surprise,Solo faculty
doc-https://doi.org/10.3390/rs12193115,doi:https://doi.org/10.3390/rs12193115,A Novel Coarse-to-Fine Method of Ship Detection in Optical Remote Sensing Images Based on a Deep Residual Dense Network,https://doi.org/10.3390/rs12193115,2020,Remote Sensing,False,12,2.5649493574615367,20,chen-lin; wenxuan--shi,wenxuan--shi,chen-lin; wenxuan--shi,Chen Lin; Wenxuan  Shi,PhD Student; PhD Student,10,1,2,Advanced Image Fusion Techniques; Advanced Image and Video Retrieval Techniques; Advanced Neural Network Applications; Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Fluid Dynamics Simulations and Interactions; Hydraulic and Pneumatic Systems; Image Enhancement Techniques; Image and Signal Denoising Methods; Personality Disorders and Psychopathology,>= 20 words,0.84,0.4708333333333333,0.39499999999999996,False Positive,Other KLab author config
doc-https://doi.org/10.1016/j.foodchem.2020.126544,doi:https://doi.org/10.1016/j.foodchem.2020.126544,A colorimetric biosensor for simultaneous ochratoxin A and aflatoxins B1 detection in agricultural products,https://doi.org/10.1016/j.foodchem.2020.126544,2020,Food Chemistry,False,142,4.962844630259907,14,ningzi-li; xiaodi-yang,xiaodi-yang,ningzi-li; xiaodi-yang,Ningzi Li; Xiaodi Yang,Postdoctoral Scholar; Masters Student,8,1,2,"Advanced biosensing and bioanalysis techniques; Conducting polymers and applications; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Financial Literacy, Pension, Retirement Analysis; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Organic Electronics and Photovoltaics",11-14 words,0.5640000000000001,0.4583333333333333,0.44999999999999996,False Positive,No KLab core author
doc-https://doi.org/10.1111/exd.14256,doi:https://doi.org/10.1111/exd.14256,A new treatment paradigm for sickle cell disease leg ulcers: Topical cannabis‐based medicines,https://doi.org/10.1111/exd.14256,2020,Experimental Dermatology,False,10,2.3978952727983707,14,bill-shi,bill-shi,bill-shi,Bill Shi,Affiliate Researcher,5,1,1,Cannabis and Cannabinoid Research; Glaucoma and retinal disorders; Ophthalmology and Visual Impairment Studies; Retinal Diseases and Treatments; Retinal Imaging and Analysis,11-14 words,0.6040000000000001,0.2833333333333333,0.2825,False Positive,No KLab core author
